Wavelength,Transmission
87430.0,0.0004
87490.0,0.0012
87550.0,0.002
87600.0,0.0029
87660.0,0.0056
87720.0,0.0082
87780.0,0.0109
87840.0,0.0127
87890.0,0.0139
87950.0,0.0151
88010.0,0.0156
88070.0,0.013
88130.0,0.0104
88180.0,0.0078
88240.0,0.0062
88300.0,0.005
88360.0,0.0038
88420.0,0.0029
88470.0,0.0029
88530.0,0.0029
88590.0,0.0029
88650.0,0.0033
88710.0,0.0038
88760.0,0.0043
88820.0,0.0052
88880.0,0.0065
88940.0,0.0078
89000.0,0.0092
89050.0,0.0119
89110.0,0.0147
89170.0,0.0174
89230.0,0.0211
89290.0,0.0258
89340.0,0.0305
89400.0,0.0352
89460.0,0.0416
89520.0,0.0481
89580.0,0.0545
89630.0,0.0623
89690.0,0.0711
89750.0,0.0799
89810.0,0.0894
89870.0,0.1029
89920.0,0.1163
89980.0,0.1298
90040.0,0.1482
90100.0,0.1687
90160.0,0.1893
90210.0,0.2109
90270.0,0.2357
90330.0,0.2605
90390.0,0.2853
90450.0,0.3036
90500.0,0.3202
90560.0,0.3369
90620.0,0.3482
90680.0,0.3494
90740.0,0.3506
90790.0,0.3518
90850.0,0.347
90910.0,0.3414
90970.0,0.3358
91030.0,0.3312
91080.0,0.3277
91140.0,0.3242
91200.0,0.3208
91260.0,0.3223
91320.0,0.3239
91370.0,0.3255
91430.0,0.3292
91490.0,0.3347
91550.0,0.3401
91610.0,0.3457
91660.0,0.3518
91720.0,0.358
91780.0,0.3641
91840.0,0.3693
91900.0,0.374
91950.0,0.3787
92010.0,0.383
92070.0,0.3855
92130.0,0.388
92190.0,0.3905
92240.0,0.3916
92300.0,0.3922
92360.0,0.3928
92420.0,0.393
92480.0,0.3926
92530.0,0.3921
92590.0,0.3917
92650.0,0.3908
92710.0,0.3898
92770.0,0.3889
92820.0,0.3878
92880.0,0.3867
92940.0,0.3856
93000.0,0.3845
93060.0,0.3835
93110.0,0.3825
93170.0,0.3815
93230.0,0.3807
93290.0,0.38
93350.0,0.3793
93400.0,0.3786
93460.0,0.3784
93520.0,0.3782
93580.0,0.3779
93640.0,0.378
93690.0,0.3783
93750.0,0.3786
93810.0,0.379
93870.0,0.3798
93930.0,0.3806
93980.0,0.3814
94040.0,0.3823
94100.0,0.3833
94160.0,0.3843
94220.0,0.3853
94270.0,0.3862
94330.0,0.3871
94390.0,0.388
94450.0,0.3887
94510.0,0.3894
94560.0,0.39
94620.0,0.3906
94680.0,0.391
94740.0,0.3915
94800.0,0.3919
94850.0,0.3923
94910.0,0.3927
94970.0,0.393
95030.0,0.3934
95090.0,0.3938
95140.0,0.3942
95200.0,0.3946
95260.0,0.3951
95320.0,0.3955
95380.0,0.396
95430.0,0.3964
95490.0,0.3968
95550.0,0.3972
95610.0,0.3976
95670.0,0.3978
95720.0,0.398
95780.0,0.3982
95840.0,0.3981
95900.0,0.3979
95960.0,0.3977
96010.0,0.3974
96070.0,0.3968
96130.0,0.3963
96190.0,0.3957
96250.0,0.3951
96300.0,0.3944
96360.0,0.3937
96420.0,0.3931
96480.0,0.3925
96540.0,0.392
96590.0,0.3914
96650.0,0.3911
96710.0,0.3908
96770.0,0.3905
96830.0,0.3903
96880.0,0.3903
96940.0,0.3904
97000.0,0.3904
97060.0,0.3907
97120.0,0.391
97170.0,0.3913
97230.0,0.3917
97290.0,0.3922
97350.0,0.3927
97410.0,0.3932
97460.0,0.3937
97520.0,0.3941
97580.0,0.3946
97640.0,0.3949
97700.0,0.3952
97750.0,0.3955
97810.0,0.3957
97870.0,0.3958
97930.0,0.3959
97990.0,0.3959
98040.0,0.3959
98100.0,0.3958
98160.0,0.3957
98220.0,0.3956
98280.0,0.3953
98330.0,0.395
98390.0,0.3948
98450.0,0.3945
98510.0,0.3942
98570.0,0.3939
98620.0,0.3936
98680.0,0.3934
98740.0,0.3932
98800.0,0.3931
98860.0,0.393
98910.0,0.393
98970.0,0.3929
99030.0,0.3929
99090.0,0.3928
99150.0,0.3927
99200.0,0.3927
99260.0,0.3925
99320.0,0.3924
99380.0,0.3922
99440.0,0.392
99490.0,0.3917
99550.0,0.3914
99610.0,0.3912
99670.0,0.3909
99730.0,0.3905
99780.0,0.3902
99840.0,0.3899
99900.0,0.3897
99960.0,0.3895
100020.0,0.3893
100070.0,0.3895
100130.0,0.3897
100190.0,0.3898
100250.0,0.3902
100310.0,0.3905
100360.0,0.3909
100420.0,0.3914
100480.0,0.392
100540.0,0.3926
100600.0,0.3931
100650.0,0.3939
100710.0,0.3947
100770.0,0.3955
100830.0,0.3964
100890.0,0.3973
100940.0,0.3982
101000.0,0.3991
101060.0,0.3999
101120.0,0.4007
101180.0,0.4016
101230.0,0.4023
101290.0,0.4029
101350.0,0.4035
101410.0,0.404
101470.0,0.4043
101520.0,0.4047
101580.0,0.405
101640.0,0.4052
101700.0,0.4053
101760.0,0.4054
101810.0,0.4054
101870.0,0.4053
101930.0,0.4052
101990.0,0.4051
102050.0,0.4049
102100.0,0.4047
102160.0,0.4045
102220.0,0.4042
102280.0,0.404
102340.0,0.4038
102390.0,0.4036
102450.0,0.4035
102510.0,0.4034
102570.0,0.4032
102630.0,0.4032
102680.0,0.4032
102740.0,0.4032
102800.0,0.4033
102860.0,0.4035
102920.0,0.4036
102970.0,0.4038
103030.0,0.404
103090.0,0.4043
103150.0,0.4046
103210.0,0.4049
103260.0,0.4052
103320.0,0.4056
103380.0,0.4059
103440.0,0.4062
103500.0,0.4065
103550.0,0.4068
103610.0,0.4071
103670.0,0.4074
103730.0,0.4077
103790.0,0.408
103840.0,0.4082
103900.0,0.4085
103960.0,0.4088
104020.0,0.4091
104080.0,0.4093
104130.0,0.4096
104190.0,0.4099
104250.0,0.4101
104310.0,0.4104
104370.0,0.4107
104420.0,0.411
104480.0,0.4114
104540.0,0.4117
104600.0,0.4121
104660.0,0.4125
104710.0,0.4129
104770.0,0.4133
104830.0,0.4136
104890.0,0.414
104950.0,0.4143
105000.0,0.4146
105060.0,0.4143
105120.0,0.414
105180.0,0.4138
105240.0,0.4134
105290.0,0.4129
105350.0,0.4124
105410.0,0.4119
105470.0,0.4112
105530.0,0.4105
105580.0,0.4098
105640.0,0.409
105700.0,0.4081
105760.0,0.4072
105820.0,0.4064
105870.0,0.4054
105930.0,0.4045
105990.0,0.4035
106050.0,0.4026
106110.0,0.4017
106160.0,0.4007
106220.0,0.3999
106280.0,0.3991
106340.0,0.3983
106400.0,0.3975
106450.0,0.3969
106510.0,0.3963
106570.0,0.3957
106630.0,0.3952
106690.0,0.3949
106740.0,0.3945
106800.0,0.3942
106860.0,0.394
106920.0,0.3938
106980.0,0.3937
107030.0,0.3935
107090.0,0.3934
107150.0,0.3933
