Wavelength,Transmission
191650.0,0.00074509
192013.22,0.0008194366
192376.43,0.0008937832
192739.65,0.00096812981
193102.86,0.0010424764
193466.08,0.001116823
193829.3,0.0011911696
194192.51,0.0012655162
194555.73,0.0013398628
194918.94,0.0014142813
195282.16,0.0014951035
195645.38,0.0016314529
196008.59,0.0019501684
196371.81,0.0025703868
196735.03,0.0034637886
197098.24,0.004490946
197461.46,0.0055491624
197824.67,0.0066110721
198187.89,0.0076958509
198551.11,0.0088807633
198914.32,0.010272933
199277.54,0.011904518
199640.75,0.013759846
200003.97,0.015956275
200367.19,0.018696827
200730.4,0.022068412
201093.62,0.026197377
201456.83,0.031377756
201820.05,0.037705204
202183.27,0.045030033
202546.48,0.053353796
202909.7,0.062673011
203272.91,0.072649129
203636.13,0.082940865
203999.35,0.093587013
204362.56,0.10478652
204725.78,0.11650292
205088.99,0.12847912
205452.21,0.14045851
205815.43,0.15210386
206178.64,0.16291086
206541.86,0.17261436
206905.08,0.18144262
207268.29,0.18964103
207631.51,0.19714908
207994.72,0.20385409
208357.94,0.2096493
208721.16,0.21435021
209084.37,0.21793062
209447.59,0.22067238
209810.8,0.22298479
210174.02,0.2251784
210537.24,0.22737951
210900.45,0.22959676
211263.67,0.23181503
211626.88,0.23400327
211990.1,0.23608105
212353.32,0.23796032
212716.53,0.23964485
213079.75,0.24122538
213442.96,0.24277884
213806.18,0.24432971
214169.4,0.24586726
214532.61,0.2473064
214895.83,0.24845237
215259.05,0.24915204
215622.26,0.24949338
215985.48,0.24973516
216348.69,0.25007623
216711.91,0.25055676
217075.13,0.25111649
217438.34,0.25167899
217801.56,0.25217527
218164.77,0.25255673
218527.99,0.25283293
218891.21,0.25305694
219254.42,0.2532665
219617.64,0.25345131
219980.85,0.25354531
220344.07,0.25347049
220707.29,0.25322475
221070.5,0.2528846
221433.72,0.25251886
221796.93,0.25215134
222160.15,0.25178625
222523.37,0.25142557
222886.58,0.25106643
223249.8,0.25067992
223613.02,0.250186
223976.23,0.24949879
224339.45,0.24862281
224702.66,0.24764662
225065.88,0.24664426
225429.1,0.24563665
225792.31,0.24461828
226155.53,0.243581
226518.74,0.24252555
226881.96,0.24146059
227245.18,0.24039323
227608.39,0.23932568
227971.61,0.2382599
228334.82,0.23721618
228698.04,0.2362609
229061.26,0.23547674
229424.47,0.23487242
229787.69,0.23437149
230150.9,0.23390012
230514.12,0.23343179
230877.34,0.2329635
231240.55,0.23249536
231603.77,0.23202861
231966.98,0.23156642
232330.2,0.2311118
232693.42,0.23066405
233056.63,0.23021968
233419.85,0.22977609
233783.07,0.22933256
234146.28,0.22888995
234509.5,0.22846092
234872.71,0.22809112
235235.93,0.22784344
235599.15,0.22773174
235962.36,0.22770309
236325.58,0.22770004
236688.79,0.22769986
237052.01,0.22769525
237415.23,0.22766336
237778.44,0.22755988
238141.66,0.22735799
238504.87,0.22708169
238868.09,0.22677403
239231.31,0.22642852
239594.52,0.2259219
239957.74,0.22505214
240320.95,0.22374443
240684.17,0.22214687
241047.39,0.22045072
241410.6,0.2187409
241773.82,0.21702508
242137.04,0.21525797
242500.25,0.21331928
242863.47,0.21109282
243226.68,0.20860208
243589.9,0.20597999
243953.12,0.20332521
244316.33,0.20063104
244679.55,0.19773709
245042.76,0.19436185
245405.98,0.19035331
245769.2,0.18578638
246132.41,0.18071076
246495.63,0.17509868
246858.84,0.16899748
247222.06,0.16239193
247585.28,0.15513905
247948.49,0.14727227
248311.71,0.13907494
248674.92,0.13080377
249038.14,0.12258247
249401.36,0.11447685
249764.57,0.10649686
250127.79,0.098591579
250491.01,0.090710316
250854.22,0.082863978
251217.44,0.075175643
251580.65,0.067841209
251943.87,0.060931263
252307.09,0.054305157
252670.3,0.047844305
253033.52,0.041733994
253396.73,0.036371605
253759.95,0.031897259
254123.17,0.028008797
254486.38,0.024387747
254849.6,0.021079832
255212.81,0.018316797
255576.03,0.016115335
255939.25,0.014231037
256302.46,0.012455219
256665.68,0.010799628
257028.89,0.0094147782
257392.11,0.0083777174
257755.33,0.0075864967
258118.54,0.0068858332
258481.76,0.0061993697
258844.97,0.005516806
259208.19,0.004862312
259571.41,0.0042956375
259934.62,0.0038685895
260297.84,0.0035634002
260661.06,0.0033154617
261024.27,0.0030801148
261387.49,0.0028455498
261750.7,0.0026109856
262113.92,0.0023764213
262477.14,0.0021418571
262840.35,0.0019072928
263203.57,0.0016727285
263566.78,0.0014381643
263930.0,0.0012036
