Wavelength,Transmission
99268.176,0.00018443035
99336.372,0.00032027269
99404.568,0.00045611504
99472.764,0.00059195739
99540.96,0.00072779974
99609.156,0.00086364208
99677.352,0.00099948443
99745.548,0.0011353268
99813.744,0.0012711697
99881.94,0.0014097072
99950.136,0.0015777606
100018.33,0.0018349002
100086.53,0.0022097836
100154.72,0.0026584889
100222.92,0.0031265344
100291.12,0.0035955778
100359.31,0.0040646212
100427.51,0.0045336647
100495.7,0.0050027081
100563.9,0.0054717515
100632.1,0.0059408861
100700.29,0.0064247316
100768.49,0.007010062
100836.68,0.0078367604
100904.88,0.008924708
100973.08,0.010144525
101041.27,0.011390005
101109.47,0.012636028
101177.66,0.013892291
101245.86,0.015277332
101314.06,0.017074947
101382.25,0.019444533
101450.45,0.022190569
101518.64,0.025041431
101586.84,0.027898608
101655.04,0.030755784
101723.23,0.033615518
101791.43,0.036633642
101859.62,0.040524975
101927.82,0.046228305
101996.02,0.053672314
102064.21,0.061881845
102132.41,0.070211273
102200.6,0.078541765
102268.8,0.086872257
102336.99,0.095202748
102405.19,0.10353324
102473.39,0.11186373
102541.58,0.12019422
102609.78,0.12852471
102677.97,0.13685521
102746.17,0.1451857
102814.37,0.15351619
102882.56,0.16184655
102950.76,0.17016859
103018.95,0.17844425
103087.15,0.18662301
103155.35,0.19470797
103223.54,0.20275128
103291.74,0.21078798
103359.93,0.21882461
103428.13,0.22686124
103496.33,0.23489788
103564.52,0.24290662
103632.72,0.25052482
103700.91,0.25683554
103769.11,0.26126888
103837.31,0.26442201
103905.5,0.2672023
103973.7,0.26995742
104041.89,0.27270932
104110.09,0.27534656
104178.29,0.2774433
104246.48,0.27853132
104314.68,0.27873596
104382.87,0.278592
104451.07,0.27842349
104519.27,0.27839471
104587.46,0.27869559
104655.66,0.27935048
104723.85,0.28018233
104792.05,0.28104806
104860.25,0.28191445
104928.44,0.28278084
104996.64,0.28364723
105064.83,0.28451362
105133.03,0.28538001
105201.23,0.28624639
105269.42,0.28711278
105337.62,0.28797917
105405.81,0.28884556
105474.01,0.28971195
105542.21,0.29057834
105610.4,0.29144473
105678.6,0.29231112
105746.79,0.29317751
105814.99,0.2940439
105883.19,0.29491029
105951.38,0.29577668
106019.58,0.29663194
106087.77,0.2973551
106155.97,0.2976657
106224.17,0.29741625
106292.36,0.29680625
106360.56,0.29609871
106428.75,0.29538428
106496.95,0.29460473
106565.15,0.29350013
106633.34,0.29176529
106701.54,0.28945976
106769.73,0.28692001
106837.93,0.28434772
106906.13,0.28177526
106974.32,0.27920281
107042.52,0.27663035
107110.71,0.27405789
107178.91,0.27148544
107247.11,0.26888646
107315.3,0.26594928
107383.5,0.26192112
107451.69,0.25637122
107519.89,0.24981317
107588.09,0.24297187
107656.28,0.23611308
107724.48,0.22925429
107792.67,0.22239549
107860.87,0.2155367
107929.07,0.20867791
107997.26,0.20181912
108065.46,0.19496025
108133.65,0.18807094
108201.85,0.18093636
108270.05,0.17316672
108338.24,0.16465884
108406.44,0.1557476
108474.63,0.14674842
108542.83,0.13774655
108611.03,0.12874468
108679.22,0.11974281
108747.42,0.11074687
108815.61,0.1019137
108883.81,0.093782913
108952.01,0.086880909
109020.2,0.080992423
109088.4,0.075475959
109156.59,0.070001287
109224.79,0.064526665
109292.98,0.059052044
109361.18,0.053577422
109429.38,0.048102819
109497.57,0.042661105
109565.77,0.037531
109633.96,0.033275409
109702.16,0.030106016
109770.36,0.027573753
109838.55,0.025194364
109906.75,0.022821144
109974.94,0.020451742
110043.14,0.018156951
110111.34,0.016148255
110179.53,0.01459767
110247.73,0.01339504
110315.92,0.012308211
110384.12,0.01123204
110452.32,0.010155872
110520.51,0.0090797765
110588.71,0.0080179988
110656.9,0.0070587388
110725.1,0.0063485215
110793.3,0.0059126158
110861.49,0.0056177469
110929.69,0.0053510019
110997.88,0.0050848853
111066.08,0.0048187686
111134.28,0.0045526519
111202.47,0.0042865352
111270.67,0.0040204186
111338.86,0.0037543019
111407.06,0.0034881852
111475.26,0.0032221089
111543.45,0.0029581604
111611.65,0.0027054781
111679.84,0.0024755655
111748.04,0.0022670658
111816.24,0.0020677619
111884.43,0.0018698424
111952.63,0.0016719333
112020.82,0.0014740243
112089.02,0.0012761152
112157.22,0.0010782062
112225.41,0.00088029715
112293.61,0.0006823881
112361.8,0.00048447905
112430.0,0.00028657
